0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0.17275070324383163,56,57
0.1783240223525556,46,47
0.18246258503049123,53,54
0.18639072339629498,34,35
0.1906234434493044,73,74
0.19215298297498873,27,28
0.1961488189495566,96,97
0.20057128906803523,45,46
0.21065292009108935,35,36
0.21474033270499213,58,59
0.2155577058067182,32,33
0.21723578838119592,6,7
0.22035780968503269,1,2
0.2228781069240529,71,72
0.22308564076850435,12,13
0.25867806678532423,42,43
0.2621049473602305,30,31
0.2666876109034434,70,71
0.2676520442530199,88,89
0.2730967855969236,90,91
0.2791653304935292,83,84
0.2912854371359783,48,49
0.2965396317694711,17,18
0.30290932793396597,5,6
0.3054452497284941,74,75
0.3071479297996126,2,3
0.31021926780932885,44,45
0.31098856909159517,81,82
0.3117689172408884,78,80
0.315742723903494,24,26
0.3303344688557872,33,34
0.3396736754150816,67,69
0.34493418108117924,22,24
0.3526529598425351,91,93
0.3531461433584422,62,63
0.366226040600841,64,65
0.3688050592206675,94,95
0.3776333662137431,45,47
0.3776333662137431,45,46,47
0.3808987297473994,16,19
0.3846960985208175,38,39
0.3870177751107085,7,8
0.3937776958555799,34,36
0.3937776958555799,34,35,36
0.3938234871308194,23,25
0.39944313721479635,50,52
0.39984558187727914,66,68
0.40256720327253176,38,40
0.4026797579199121,14,16
0.4052620242388497,39,40
0.4052620242388497,38,39,40
0.40573260892564716,0,98
0.40602028662505757,20,21
0.40650568124042236,44,46
0.40650568124042236,44,45,46
0.4122010709599976,49,51
0.4131798243913321,54,56
0.4150312726306386,42,44
0.41831343621411454,63,64
0.4223402459397179,24,25
0.4333453912022085,94,96
0.43668406075819716,19,22
0.45344734591896496,33,35
0.45344734591896496,33,34,35
0.45754646281660527,3,5
0.45807914774819564,28,29
0.4630018086776737,95,96
0.4630018086776737,94,95,96
0.46729972725811636,62,64
0.46729972725811636,62,63,64
0.4693813963462487,72,73
0.4709870042611981,35,37
0.4744107429807424,36,37
0.4744107429807424,35,36,37
0.4805125122635729,70,72
0.4805125122635729,70,71,72
0.48323683020748925,6,8
0.48323683020748925,6,7,8
0.48347260254431734,89,91
0.48578026193388174,64,66
0.4867215751403304,63,65
0.4867215751403304,63,64,65
0.49209320817776625,51,53
0.49350192804335524,43,44
0.49350192804335524,42,43,44
0.4935644571340461,73,75
0.4935644571340461,73,74,75
0.4936237550594061,84,86
0.5016362422064522,29,31
0.5045545484421355,86,87
0.5048284747915673,22,26
0.5048284747915673,22,24,26
0.5049597146281566,21,23
0.5053841455642394,20,23
0.5053841455642394,20,21,23
0.5118450623593171,5,7
0.5118450623593171,5,6,7
0.5122027005285886,8,10
0.5155119179211289,1,3
0.5155119179211289,1,2,3
0.5256932282996992,54,57
0.5256932282996992,54,56,57
0.5262725311845656,47,49
0.5307803369330847,31,34
0.5362934255939847,77,79
0.5385970552908279,32,34
0.5385970552908279,32,33,34
0.5396763552503464,23,24
0.5396763552503464,23,24,25
0.5539021166378515,36,38
0.5560990959914165,18,20
0.5571356236926246,44,47
0.5571356236926246,44,45,47
0.5571356236926246,44,46,47
0.5616244987590051,26,30
0.5664708759613155,52,55
0.5665561568931397,15,17
0.5675034904485978,10,12
0.5675583513817478,75,77
0.5676510435219745,81,83
0.5681427364185186,29,30
0.5681427364185186,29,30,31
0.5684240100481853,72,74
0.5684240100481853,72,73,74
0.5695873794466718,11,12
0.5713740161159647,18,21
0.5713740161159647,18,20,21
0.5715049839164581,97,99
0.5721816100801628,95,97
0.5721816100801628,95,96,97
0.5726482982529821,90,93
0.5726482982529821,90,91,93
0.5741218866782657,54,55
0.5768518751407146,53,56
