0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0.07051955019321972,13,14
0.1071692844683666,4,5
0.12291614779843531,2,6
0.12612721615248365,8,9
0.15230906613303566,2,5
0.15239163653318022,2,3
0.1587264066313438,5,7
0.1856133312237021,3,4
0.19474914950732125,2,4
0.19474914950732125,2,3,4
0.19474914950732125,2,4,5
0.19871362349058855,11,12
0.21943216685839437,3,6
0.21943216685839437,2,3,6
0.2236236111144593,4,7
0.2236236111144593,4,5,7
0.22727107289751172,3,5
0.22727107289751172,2,3,5
0.22727107289751172,3,4,5
0.23603782006231389,19,20
0.24431014608693516,7,8
0.24529463225589068,25,26
0.24563827206479,5,8
0.24563827206479,5,7,8
0.2533384540214317,18,19
0.25911407925088303,16,17
0.2670224515188842,2,8
0.2670224515188842,2,5,8
0.27037757201595614,5,6
0.27037757201595614,2,5,6
0.27037757201595614,3,5,6
0.3000628998329968,6,8
0.3000628998329968,2,6,8
0.3000628998329968,5,6,8
0.3002297389988824,11,14
0.3012902690776554,2,7
0.3012902690776554,2,4,7
0.3012902690776554,2,5,7
0.3012902690776554,2,7,8
0.30316014386990214,12,14
0.30316014386990214,11,12,14
0.3086072996863172,45,46
0.31613940209698316,4,6
0.31613940209698316,2,4,6
0.31613940209698316,3,4,6
0.31613940209698316,4,5,6
0.32037877813969073,13,15
0.32149043372981523,14,15
0.32149043372981523,13,14,15
0.32202472246297675,21,22
0.3353164939863952,34,35
0.34419894168660947,7,9
0.34419894168660947,7,8,9
0.3443840854117804,12,13
0.3443840854117804,12,13,14
0.35265129827006036,4,8
0.35265129827006036,2,4,8
0.35265129827006036,4,5,8
0.35265129827006036,4,6,8
0.35265129827006036,4,7,8
0.366930851165074,11,13
0.366930851165074,11,12,13
0.366930851165074,11,13,14
0.36733482190304717,28,29
0.3678880191487162,22,23
0.37093130200593943,5,9
0.37093130200593943,5,7,9
0.37093130200593943,5,8,9
0.3711549729942051,35,36
0.3835902993790736,3,7
0.3835902993790736,2,3,7
0.3835902993790736,3,4,7
0.3835902993790736,3,5,7
0.3842913853040592,2,9
0.3842913853040592,2,5,9
0.3842913853040592,2,7,9
0.3842913853040592,2,8,9
0.39283361033148073,6,9
0.39283361033148073,2,6,9
0.39283361033148073,5,6,9
0.39283361033148073,6,8,9
0.39965215031316464,30,31
0.40557558237370095,15,16
0.406863179687346,6,7
0.406863179687346,2,6,7
0.406863179687346,3,6,7
0.406863179687346,4,6,7
0.406863179687346,5,6,7
0.406863179687346,6,7,8
0.406863179687346,6,7,9
0.41444422050392643,3,8
0.41444422050392643,2,3,8
0.41444422050392643,3,4,8
0.41444422050392643,3,5,8
0.41444422050392643,3,6,8
0.41444422050392643,3,7,8
0.4265731432878085,23,24
0.43500225764929457,6,10
0.43799325972426906,26,27
0.4560375893008606,10,11
0.45910854349566865,18,20
0.45910854349566865,18,19,20
0.46200772141964536,41,42
0.4780889370534881,4,9
0.4780889370534881,2,4,9
0.4780889370534881,4,5,9
0.4780889370534881,4,6,9
0.4780889370534881,4,7,9
0.4780889370534881,4,8,9
0.5049366259541239,27,28
0.5161675079563509,9,10
0.5161675079563509,6,9,10
0.5161729894015645,17,18
0.5178276353627302,47,48
0.5227821842774765,34,36
0.5227821842774765,34,35,36
0.5276979562412615,25,27
0.5276979562412615,25,26,27
0.5336459344523228,11,15
0.5336459344523228,11,13,15
0.5336459344523228,11,14,15
0.5338445506981223,8,10
0.5338445506981223,6,8,10
0.5338445506981223,8,9,10
0.5350058295449105,3,9
0.5350058295449105,2,3,9
0.5350058295449105,3,4,9
0.5350058295449105,3,5,9
0.5350058295449105,3,6,9
